order_id,customer_name,email,product,quantity,unit_price,order_date,status,city,country,total_revenue
ORD-04474,Julian Elliott,harriet36@example.com,Monitor,1,706.46,2026-02-14,refunded,Paigebury,UK,706.46
ORD-04475,Terry Abbott,wayne19@example.org,Monitor,3,353.95,2025-09-23,pending,Josephinefort,UK,1061.85
ORD-04476,Linda Stone,alialison@example.org,Speaker,4,531.26,2025-12-08,cancelled,Smithview,UK,2125.04
ORD-04477,Joan Brown,jemmaanderson@example.org,Charger,4,459.37,2025-08-05,completed,Port Joshuaport,UK,1837.48
ORD-04478,Katherine Dawson,karenbowen@example.org,Laptop,3,916.59,2025-06-19,refunded,Griffinstad,UK,2749.77
ORD-04479,Jenna Kennedy,zcollins@example.net,Speaker,2,934.39,2026-01-25,pending,Stevenmouth,UK,1868.78
ORD-04480,Julie Butler,zturner@example.com,Webcam,3,671.77,2026-01-03,completed,Robinsonstad,UK,2015.31
ORD-04481,Amber White,dean11@example.com,Mouse,5,806.71,2025-10-27,refunded,Lake Mohamed,UK,4033.55
ORD-04482,Miss Sylvia Evans,dharris@example.net,Laptop,3,891.75,2025-07-14,cancelled,Cliffordshire,UK,2675.25
ORD-04483,Jessica Ward,odonnellcraig@example.org,Keyboard,5,67.5,2026-04-05,cancelled,South Catherineborough,UK,337.5
ORD-04484,Dr Patrick Hunter,shane72@example.com,Phone,2,206.4,2025-04-11,completed,South Deborahburgh,UK,412.8
ORD-04485,Ms Catherine Bailey,mitchell05@example.org,Charger,2,225.22,2025-05-22,completed,West Callum,UK,450.44
ORD-04486,Mr Sam Lawrence,franklinzoe@example.com,Tablet,5,10.18,2026-02-11,completed,Patelburgh,UK,50.9
ORD-04487,Beth Howard,wrightbruce@example.com,Laptop,2,369.43,2026-01-21,completed,Joneston,UK,738.86
ORD-04488,Mohammad Cooke,ann65@example.org,Mouse,5,600.79,2025-05-19,pending,Jonesfurt,UK,3003.95
ORD-04489,Mr Ryan Barnett,donnastewart@example.net,Keyboard,5,865.34,2025-10-28,pending,Sharpside,UK,4326.7
ORD-04490,Alison Sims,ataylor@example.org,Speaker,4,969.57,2025-06-02,cancelled,Marcusmouth,UK,3878.28
ORD-04491,Dr Jemma Pearce,lyndafrancis@example.com,Charger,4,644.24,2025-08-14,completed,West Stewart,UK,2576.96
ORD-04492,Miss Kerry Hunt,gregorywilliams@example.com,Mouse,1,26.61,2026-01-04,completed,North Johnburgh,UK,26.61
ORD-04493,Pamela Jones,watsoncarl@example.org,Headphones,2,760.36,2026-02-04,completed,West Natalie,UK,1520.72
ORD-04494,Neil Thompson,maureenwebb@example.net,Speaker,4,14.34,2025-10-31,cancelled,Lake Shirley,UK,57.36
ORD-04495,Hugh Long,hallsteven@example.net,Monitor,5,963.27,2025-07-22,cancelled,West Heatherberg,UK,4816.35
ORD-04496,Gary Patel,jake49@example.net,Charger,4,869.59,2026-02-04,cancelled,New Paigechester,UK,3478.36
ORD-04497,Christian Pope,georgina88@example.com,Tablet,1,35.49,2026-04-09,completed,Turnerville,UK,35.49
ORD-04498,Mr Marcus Collins,nicholas06@example.org,Keyboard,3,987.47,2025-09-06,refunded,Williamstown,UK,2962.41
ORD-04499,Mohammad Smith,apickering@example.net,Tablet,2,757.82,2025-10-10,completed,Keithbury,UK,1515.64
ORD-04500,Valerie Jackson,natashahopkins@example.net,Webcam,2,197.18,2026-01-03,cancelled,Whiteville,UK,394.36
ORD-04501,Rebecca Phillips-Rogers,bryan25@example.org,Monitor,1,182.85,2026-02-11,cancelled,South Lucyport,UK,182.85
ORD-04502,Tom Williams,leah20@example.org,Phone,4,570.19,2025-06-08,completed,West Lindashire,UK,2280.76
ORD-04503,Richard Clements,rhoughton@example.net,Keyboard,5,83.45,2025-10-18,pending,Graemeshire,UK,417.25
ORD-04504,Natalie Johnson,maurice57@example.net,Keyboard,2,530.8,2026-03-10,completed,New Justinton,UK,1061.6
ORD-04505,Jean Payne,june08@example.org,Laptop,4,571.26,2025-08-28,completed,Boothchester,UK,2285.04
ORD-04506,Sara Baker,amy89@example.com,Tablet,1,198.04,2025-09-15,cancelled,Cookstad,UK,198.04
ORD-04507,Mrs Margaret Ball,deborahphillips@example.org,Charger,5,491.29,2025-05-07,completed,Port Danielmouth,UK,2456.4500000000003
ORD-04508,Mr Frederick Matthews,elizabethmason@example.net,Headphones,1,950.56,2026-01-04,completed,Port Janetshire,UK,950.56
ORD-04509,Paul Jones,callum08@example.com,Monitor,2,605.15,2025-07-18,completed,Lake Rhysberg,UK,1210.3
ORD-04510,Katy Warren,huntcaroline@example.net,Monitor,5,170.21,2025-11-05,pending,Eileenland,UK,851.0500000000001
ORD-04511,Dylan Gordon,norrisdeborah@example.org,Charger,1,464.31,2026-04-06,refunded,East Georgeland,UK,464.31
ORD-04512,Annette Manning,gillian16@example.net,Charger,1,293.39,2025-09-15,refunded,East Marilyn,UK,293.39
ORD-04513,Edward Harrison,victoria70@example.net,Headphones,3,524.87,2025-04-14,completed,Lake Georgia,UK,1574.6100000000001
ORD-04514,Trevor Murray,paynenatasha@example.net,Mouse,3,587.85,2026-03-21,completed,Lake Graham,UK,1763.5500000000002
ORD-04515,Garry Bolton-Smith,leah94@example.net,Tablet,5,258.26,2025-11-27,completed,Port Trevor,UK,1291.3
ORD-04516,John Stewart-Thompson,clive70@example.net,Mouse,1,16.09,2025-10-02,completed,Martinmouth,UK,16.09
ORD-04517,Nigel Turner-Dean,morrismarc@example.net,Phone,3,215.71,2025-08-13,completed,Ianside,UK,647.13
ORD-04518,Dr Abigail Nash,drahman@example.com,Keyboard,5,319.77,2026-03-29,completed,West David,UK,1598.85
ORD-04519,Dr Gail Jackson,seanmarshall@example.org,Charger,2,717.33,2025-05-31,completed,East Frank,UK,1434.66
ORD-04520,Alice Day,albert31@example.com,Keyboard,4,268.71,2025-10-03,pending,Port Margaret,UK,1074.84
ORD-04521,Julie Francis,dorothy10@example.net,Charger,1,233.04,2025-12-20,completed,Marcusville,UK,233.04
ORD-04522,Aimee Jones,dylansimpson@example.com,Charger,5,358.61,2025-12-19,completed,Georgestad,UK,1793.0500000000002
ORD-04523,Dr Sam Brooks,lewis77@example.com,Laptop,2,268.06,2025-11-05,completed,Port Danielleview,UK,536.12
ORD-04524,Mr Gerard Davies,reecesingh@example.com,Phone,4,252.99,2025-09-28,completed,East Gareth,UK,1011.96
ORD-04525,Owen Young,denis30@example.org,Mouse,1,477.28,2025-06-21,pending,New Juneside,UK,477.28
ORD-04526,Phillip Cox,xclark@example.org,Phone,3,95.16,2026-01-21,completed,Garryborough,UK,285.48
ORD-04527,Dr Trevor Johnson,bruce94@example.com,Tablet,3,562.23,2025-04-23,cancelled,Paulport,UK,1686.69
ORD-04528,Pauline Wilson,boneill@example.net,Headphones,1,511.39,2025-05-16,completed,Johnton,UK,511.39
ORD-04529,Alexandra Adams,yhoward@example.net,Webcam,5,31.5,2025-11-12,completed,East Bethanside,UK,157.5
ORD-04530,George Clarke,psmith@example.org,Laptop,3,191.44,2026-03-27,completed,North Mohammad,UK,574.3199999999999
ORD-04531,Charlene Rose-Potts,wcarter@example.org,Tablet,5,834.08,2025-09-24,completed,Kimberleychester,UK,4170.400000000001
ORD-04532,Frances Chandler,kpayne@example.com,Webcam,1,630.84,2025-09-04,completed,New Oliverside,UK,630.84
ORD-04533,Yvonne Thomas,djones@example.net,Laptop,2,563.33,2025-05-10,completed,West Charlesfurt,UK,1126.66
ORD-04534,Craig Turner,karen99@example.org,Monitor,5,502.25,2025-09-23,refunded,East Danielleside,UK,2511.25
ORD-04535,Kate Jones,bernard32@example.com,Monitor,5,90.45,2025-07-01,completed,Harperstad,UK,452.25
ORD-04536,Miss Aimee Watts,martin76@example.com,Mouse,1,835.74,2025-12-17,cancelled,West Rachael,UK,835.74
ORD-04537,Bryan Atkinson,hayesstewart@example.com,Headphones,3,907.58,2025-05-12,completed,Martinburgh,UK,2722.7400000000002
ORD-04538,Joshua Pratt-Fletcher,fostergillian@example.com,Mouse,5,611.6,2026-02-26,pending,East Julia,UK,3058.0
ORD-04539,Pamela Ryan,toby87@example.com,Keyboard,4,796.82,2026-01-26,completed,Stonestad,UK,3187.28
ORD-04540,Max Ingram,carolineking@example.org,Tablet,4,565.02,2025-08-06,completed,Port Sallyfort,UK,2260.08
ORD-04541,Claire Riley,josephinecharlton@example.org,Mouse,2,319.85,2025-06-24,cancelled,Bullland,UK,639.7
ORD-04542,Justin Parker,burtoncheryl@example.net,Headphones,2,411.39,2026-01-06,completed,Kathleenmouth,UK,822.78
ORD-04543,Dr Eleanor Price,burtonchristian@example.com,Speaker,2,978.96,2025-11-11,completed,Port Marieborough,UK,1957.92
ORD-04544,Judith Evans,cooperbruce@example.com,Monitor,5,671.18,2026-01-25,completed,Bradleystad,UK,3355.8999999999996
ORD-04545,Dr Karen May,jennahicks@example.net,Speaker,3,418.58,2025-08-08,completed,North Terenceland,UK,1255.74
ORD-04546,Philip Wallis-Watson,hazel50@example.net,Headphones,1,827.95,2025-08-13,completed,Lake Nicholasfort,UK,827.95
ORD-04547,Mrs Samantha Byrne,edwardshugh@example.org,Webcam,4,390.07,2025-04-30,completed,East Lawrenceland,UK,1560.28
ORD-04548,Luke Miles-James,paulinetaylor@example.org,Laptop,4,356.2,2025-05-03,pending,Duncanport,UK,1424.8
ORD-04549,Dr Alexander Nicholls,rosiewright@example.com,Mouse,1,991.82,2025-12-28,completed,Joshbury,UK,991.82
ORD-04550,Jayne Wood,catherine52@example.org,Keyboard,2,901.13,2025-11-12,refunded,Hayesshire,UK,1802.26
ORD-04551,Kevin Jackson-Johnson,mandyrobson@example.org,Mouse,3,174.82,2025-08-06,completed,North Barbara,UK,524.46
ORD-04552,Dr Cheryl Marshall,rosie61@example.net,Monitor,2,53.74,2026-01-07,completed,South Anthonybury,UK,107.48
ORD-04553,Stewart Jones,amelianoble@example.org,Speaker,2,73.69,2025-08-06,completed,Lake Roy,UK,147.38
ORD-04554,Marie Perry,xahmed@example.org,Phone,1,971.16,2025-04-13,completed,Pricehaven,UK,971.16
ORD-04555,Kenneth Taylor,thomasshaw@example.com,Speaker,2,964.06,2025-10-30,cancelled,Port Eileen,UK,1928.12
ORD-04556,Elizabeth Summers,kevin07@example.com,Webcam,5,163.38,2025-12-05,cancelled,Brennantown,UK,816.9
ORD-04557,Rachael Robson,johnsonsandra@example.com,Speaker,4,985.2,2025-10-16,completed,Lake Vanessachester,UK,3940.8
ORD-04558,Heather May,cheryl19@example.org,Monitor,1,555.41,2025-12-06,pending,Port Megantown,UK,555.41
ORD-04559,Josh Morgan,katherinewilliams@example.net,Speaker,5,740.41,2025-09-29,completed,Greenberg,UK,3702.0499999999997
ORD-04560,Stacey Marshall,khanjane@example.org,Laptop,4,252.52,2025-10-23,completed,Bakerville,UK,1010.08
ORD-04561,Mr Ronald Carter,jtodd@example.net,Webcam,1,254.04,2025-09-14,completed,Lake Garethhaven,UK,254.04
ORD-04562,Sally Rogers,osmith@example.com,Phone,5,856.66,2025-11-28,pending,North Yvonne,UK,4283.3
ORD-04563,Caroline Pearce-Payne,shawphilip@example.org,Laptop,1,719.58,2025-04-26,pending,North Amy,UK,719.58
ORD-04564,Aaron Watson-Williams,lewissharon@example.com,Monitor,2,425.03,2026-04-01,completed,East Jillbury,UK,850.06
ORD-04565,Jonathan Bird,sam03@example.com,Monitor,5,859.04,2025-09-23,pending,Taylorview,UK,4295.2
ORD-04566,Mr Derek Jones,albert72@example.org,Headphones,2,500.9,2025-10-22,completed,New Shaneview,UK,1001.8
ORD-04567,Howard McKenzie-Price,garryandrews@example.com,Charger,5,984.02,2025-05-31,completed,New Eileen,UK,4920.1
ORD-04568,Emma Buckley,peter90@example.org,Tablet,3,693.88,2026-03-02,completed,New Gillianton,UK,2081.64
ORD-04569,Nigel Cook-Pearson,owarren@example.org,Laptop,5,722.53,2025-05-09,refunded,Lake Elliott,UK,3612.6499999999996
ORD-04570,Bernard Cox-Bennett,kenneth44@example.net,Webcam,2,397.83,2026-02-14,completed,Kathrynhaven,UK,795.66
ORD-04571,Eric Davis,stewartgordon@example.org,Mouse,4,768.87,2026-02-08,completed,Loweborough,UK,3075.48
ORD-04572,Neil Hudson,morgankaty@example.org,Speaker,1,882.92,2025-09-28,completed,New Beverley,UK,882.92
ORD-04573,Raymond Rees,djones@example.net,Monitor,3,561.91,2026-03-01,completed,Kevinstad,UK,1685.73
ORD-04574,Valerie Kirby-Allen,trevor13@example.net,Mouse,3,64.82,2025-11-25,completed,Deborahtown,UK,194.45999999999998
ORD-04575,Geoffrey Wilson-Davis,mathewpowell@example.org,Keyboard,5,14.81,2026-01-10,completed,Kevinmouth,UK,74.05
ORD-04576,Caroline Clark,garethwatson@example.com,Speaker,4,530.46,2025-04-14,completed,South Dianebury,UK,2121.84
ORD-04577,Mohammed Fisher-Graham,joel28@example.net,Monitor,2,166.11,2026-02-24,completed,South Hazeltown,UK,332.22
ORD-04578,Alexandra Taylor,murphynaomi@example.com,Speaker,1,550.9,2025-06-28,completed,South Kyle,UK,550.9
ORD-04579,Judith Wade,liam95@example.org,Monitor,2,494.68,2025-06-17,pending,Phillipsstad,UK,989.36
ORD-04580,Sophie Lawrence,terence37@example.net,Mouse,4,368.34,2025-05-28,completed,Archerside,UK,1473.36
ORD-04581,Nicole Lane-Harrison,abigail45@example.com,Laptop,2,619.88,2025-10-22,completed,Davisonborough,UK,1239.76
ORD-04582,John Hamilton,lewispaula@example.net,Webcam,4,685.12,2025-10-24,completed,Elliottberg,UK,2740.48
ORD-04583,Josephine Taylor-Jones,justin80@example.com,Mouse,3,607.36,2025-10-16,completed,Steeleport,UK,1822.08
ORD-04584,Clare Stephens,nichollsfiona@example.com,Keyboard,3,428.9,2025-09-27,completed,North Ellie,UK,1286.6999999999998
ORD-04585,Richard Johnson-Lyons,patrickmills@example.com,Webcam,5,607.87,2026-04-03,completed,Valerieton,UK,3039.35
ORD-04586,Aimee Jones,beth25@example.com,Keyboard,2,25.15,2025-08-19,completed,South Dawn,UK,50.3
ORD-04587,Luke Simmons,jason93@example.net,Mouse,3,324.76,2025-10-30,completed,Lake Frederickview,UK,974.28
ORD-04588,Melanie Reeves,clairegibson@example.net,Charger,5,922.35,2025-11-13,completed,New Judithside,UK,4611.75
ORD-04589,Gemma Holmes,emorton@example.com,Mouse,2,731.63,2025-11-25,completed,West Jayne,UK,1463.26
ORD-04590,Jasmine Davies,bwalsh@example.com,Charger,2,747.76,2026-03-28,completed,Angelafort,UK,1495.52
ORD-04591,Duncan Howe,greenwoodmohammed@example.org,Monitor,2,729.4,2025-08-08,completed,Lake Aimeeville,UK,1458.8
ORD-04592,Frederick Hyde,gowen@example.org,Laptop,3,781.8,2026-02-09,completed,Brownside,UK,2345.3999999999996
ORD-04593,Naomi Davies,donnacole@example.org,Phone,4,959.32,2025-04-15,cancelled,West Emily,UK,3837.28
ORD-04594,Wendy Young-Carr,xwright@example.com,Webcam,3,513.01,2025-04-29,pending,O'Sullivantown,UK,1539.03
ORD-04595,Thomas Martin,westjeremy@example.com,Headphones,2,844.87,2025-06-10,completed,South Mathew,UK,1689.74
ORD-04596,Bruce Smith,tina89@example.org,Speaker,2,945.11,2025-06-29,pending,Griffinchester,UK,1890.22
ORD-04597,Fiona Smith,denis72@example.com,Charger,4,337.19,2025-11-09,pending,Woodwardstad,UK,1348.76
ORD-04598,Miss Leanne Bryan,lmorley@example.org,Keyboard,3,193.12,2025-04-14,completed,New Justintown,UK,579.36
ORD-04599,Geoffrey McCarthy,pritchardkate@example.com,Tablet,2,105.53,2026-03-29,completed,West Jeffreyburgh,UK,211.06
ORD-04600,Ross Sanders-Johnson,nkemp@example.net,Laptop,5,873.06,2026-02-27,completed,West Keith,UK,4365.299999999999
ORD-04601,Dr Jean Parsons,woodsgraham@example.org,Webcam,4,734.04,2025-06-05,completed,New Leeburgh,UK,2936.16
ORD-04602,Natalie Nicholls,kimberley59@example.com,Tablet,4,266.3,2025-12-28,completed,New Josephinefurt,UK,1065.2
ORD-04603,Julie Harris,justinhyde@example.com,Webcam,3,408.22,2025-05-12,completed,East Robertborough,UK,1224.66
ORD-04604,Sylvia Harrison,rachelkennedy@example.com,Laptop,4,48.93,2025-04-13,completed,Anneville,UK,195.72
ORD-04605,Louis Jones-Parker,lhunter@example.net,Keyboard,1,141.93,2025-11-10,completed,Port Caroleland,UK,141.93
ORD-04606,Ian Harris,charlene54@example.net,Webcam,4,712.17,2025-05-30,cancelled,Walkerton,UK,2848.68
ORD-04607,Dr Rachael Thomas,aarcher@example.com,Monitor,3,26.8,2025-12-08,completed,North Marilyn,UK,80.4
ORD-04608,Mr Hugh Bailey,tom15@example.net,Headphones,3,583.23,2025-07-31,completed,Julialand,UK,1749.69
ORD-04609,Ms Brenda O'Neill,millermary@example.org,Keyboard,4,905.34,2025-06-03,completed,Damianshire,UK,3621.36
ORD-04610,Carolyn Jones,gperkins@example.net,Mouse,4,191.63,2025-12-11,completed,Rosieberg,UK,766.52
ORD-04611,Mr Lewis Freeman,hjohnson@example.org,Speaker,5,748.83,2025-04-09,pending,Charlieland,UK,3744.15
ORD-04612,Brett Evans,vatkinson@example.org,Mouse,3,434.26,2025-10-18,completed,Jaynestad,UK,1302.78
ORD-04613,Gareth Brown,obailey@example.net,Phone,2,660.18,2025-06-06,completed,Lake Martynhaven,UK,1320.36
ORD-04614,Joanna Allan-Turner,mahmoodelliot@example.com,Laptop,3,608.72,2026-01-25,completed,Port Roger,UK,1826.16
ORD-04615,Patrick Hamilton,rachaelhughes@example.org,Tablet,2,92.3,2025-12-16,completed,New Karen,UK,184.6
ORD-04616,Mrs Gillian McKenzie,millseric@example.com,Laptop,1,199.32,2025-05-23,cancelled,Port Shannon,UK,199.32
ORD-04617,Lawrence Page,jonesjay@example.org,Laptop,2,564.99,2025-09-25,completed,West Judithton,UK,1129.98
ORD-04618,Jay Jones,guy63@example.org,Phone,3,123.13,2026-01-28,cancelled,Thomsonburgh,UK,369.39
ORD-04619,Anthony Wall,johnsonkim@example.com,Keyboard,1,586.11,2026-02-21,completed,Hutchinsonton,UK,586.11
ORD-04620,Eleanor Frost,owaters@example.net,Laptop,3,251.09,2025-08-12,completed,West Danielside,UK,753.27
ORD-04621,Joshua Price,griffithsmichelle@example.net,Webcam,1,540.44,2026-04-04,refunded,Joshuachester,UK,540.44
ORD-04622,Gemma Hammond,ibaker@example.com,Phone,5,789.11,2025-05-20,completed,Katherinebury,UK,3945.55
ORD-04623,Zoe Miles,henry87@example.com,Charger,2,305.32,2025-04-30,completed,Graceton,UK,610.64
ORD-04624,Leanne Brady-Kennedy,mohamedprice@example.com,Keyboard,1,597.13,2025-11-14,completed,Jakehaven,UK,597.13
ORD-04625,Dr Rita King,malcolm66@example.org,Monitor,1,493.67,2025-04-13,completed,Port Jenna,UK,493.67
ORD-04626,Victoria Barber,crobinson@example.com,Headphones,2,614.51,2026-02-04,completed,Rebeccabury,UK,1229.02
ORD-04627,Harry Collins,helen68@example.com,Charger,4,278.33,2025-06-08,completed,North Hollie,UK,1113.32
ORD-04628,Brian Green-Murray,francis52@example.com,Keyboard,1,819.98,2025-09-09,pending,Alexandertown,UK,819.98
ORD-04629,Ashleigh Chadwick-Payne,shaneharrison@example.org,Mouse,1,676.85,2025-05-13,completed,Owenhaven,UK,676.85
ORD-04630,Mohammed Jones,abbie08@example.net,Tablet,3,338.58,2025-08-27,completed,New Fionafort,UK,1015.74
ORD-04631,Mr Paul Payne,rebecca58@example.com,Keyboard,3,250.27,2025-09-12,completed,West Olivia,UK,750.8100000000001
ORD-04632,Gerald Howarth,msavage@example.org,Charger,1,314.06,2025-10-10,completed,Ritafurt,UK,314.06
ORD-04633,Janice Gill,lynn52@example.com,Webcam,5,868.98,2026-02-25,pending,Philipland,UK,4344.9
ORD-04634,Dr Jacqueline Thomas,alex74@example.com,Tablet,2,293.01,2025-07-26,completed,Jonesfort,UK,586.02
ORD-04635,Charlie Bull,abbiewilkinson@example.com,Charger,1,765.17,2026-01-06,completed,Georgeport,UK,765.17
ORD-04636,Abbie Mason,hmitchell@example.net,Webcam,1,154.74,2026-02-25,pending,East Malcolmshire,UK,154.74
ORD-04637,Benjamin Brown,evansalice@example.org,Headphones,3,84.31,2026-01-12,completed,West Kim,UK,252.93
ORD-04638,Aimee Green-Woodward,joel53@example.org,Charger,1,429.46,2025-10-10,completed,Jasmineview,UK,429.46
ORD-04639,Conor Fisher-Walker,oneillanthony@example.com,Tablet,1,175.64,2026-03-08,pending,Marilynside,UK,175.64
ORD-04640,Malcolm Hutchinson,shaungilbert@example.org,Charger,4,19.22,2026-03-07,completed,Andrewbury,UK,76.88
ORD-04641,Dr Danielle Taylor,dawngarner@example.com,Phone,5,813.75,2025-10-07,completed,Rebeccabury,UK,4068.75
ORD-04642,James Hunt,boylecarol@example.com,Tablet,4,385.68,2025-11-20,pending,East Fiona,UK,1542.72
ORD-04643,Mr Dale Simmons,qhooper@example.com,Monitor,5,148.58,2025-08-16,completed,Lake Phillip,UK,742.9000000000001
ORD-04644,Eileen Clarke,wrightbrett@example.net,Laptop,5,494.34,2025-09-02,completed,Wheelerburgh,UK,2471.7
ORD-04645,Amy Noble,david44@example.net,Mouse,5,607.39,2025-05-27,completed,Aaronmouth,UK,3036.95
ORD-04646,Nicholas Greenwood,fraserjack@example.com,Webcam,5,678.96,2026-03-23,pending,East Damian,UK,3394.8
ORD-04647,Alex Harris,gerard75@example.com,Phone,4,497.86,2025-06-15,completed,East Abbieside,UK,1991.44
ORD-04648,Miss Melanie Andrews,joan02@example.net,Monitor,3,77.99,2025-09-08,completed,South Zoe,UK,233.96999999999997
ORD-04649,Cameron Allen-Hayward,nwilliams@example.org,Speaker,1,244.23,2025-05-28,completed,East Nathan,UK,244.23
ORD-04650,Jonathan Rowe-Jones,smithdennis@example.org,Headphones,3,319.18,2025-08-16,pending,Annburgh,UK,957.54
ORD-04651,Lindsey Buckley-Hayes,ecollins@example.net,Keyboard,1,453.75,2025-06-17,completed,Hillland,UK,453.75
ORD-04652,Jemma Morris,lewis92@example.com,Webcam,4,113.09,2025-11-03,pending,New Hugh,UK,452.36
ORD-04653,Eric Allen,houghtonmelanie@example.org,Webcam,4,641.75,2025-06-30,completed,East Ian,UK,2567.0
ORD-04654,Hilary Dunn,ywhite@example.net,Charger,4,203.55,2026-03-22,completed,Denismouth,UK,814.2
ORD-04655,Jemma Griffin,oliviarose@example.net,Headphones,5,803.18,2026-01-14,refunded,East Jacqueline,UK,4015.8999999999996
ORD-04656,Mr Callum O'Connor,samanthasmith@example.net,Charger,3,273.93,2025-09-18,completed,South Angelaport,UK,821.79
ORD-04657,Sean Holland,megan96@example.com,Charger,2,453.57,2025-10-24,pending,Hardinghaven,UK,907.14
ORD-04658,Joanne Ford-Brown,savagegeorgina@example.net,Keyboard,1,821.56,2025-06-06,pending,South Stanley,UK,821.56
ORD-04659,Robin Griffiths,tracy46@example.org,Tablet,2,515.43,2025-05-16,completed,Dayland,UK,1030.86
ORD-04660,Dr Charles Greenwood,fcoates@example.com,Mouse,1,919.53,2025-05-06,pending,Port Katieshire,UK,919.53
ORD-04661,Stanley Booth,kylebradley@example.net,Monitor,2,472.65,2025-08-07,completed,Joeburgh,UK,945.3
ORD-04662,Mr Justin Watson,lawrence39@example.com,Monitor,3,845.93,2025-06-07,completed,Joanneburgh,UK,2537.79
ORD-04663,Jack Perkins,aligeorge@example.org,Speaker,1,488.32,2026-01-25,pending,East Jill,UK,488.32
ORD-04664,Mr Denis Smith,nhill@example.com,Monitor,5,561.11,2025-07-26,completed,Hayleyland,UK,2805.55
ORD-04665,Ricky Kemp,alisonthomas@example.com,Tablet,3,232.54,2026-03-25,pending,Griffinberg,UK,697.62
ORD-04666,Marian Cox-Parker,quinndonald@example.org,Monitor,3,853.46,2026-02-22,completed,Lake Hayley,UK,2560.38
ORD-04667,Kerry Winter,hillkevin@example.org,Webcam,5,749.9,2025-04-19,completed,North Ryanport,UK,3749.5
ORD-04668,Philip Williams,liamkaur@example.net,Monitor,1,252.5,2025-05-30,completed,South Elliotttown,UK,252.5
ORD-04669,Dr Jamie Graham,murphyallan@example.com,Tablet,3,720.5,2026-03-10,completed,South Chloefurt,UK,2161.5
ORD-04670,Mr James Stone,ecross@example.net,Tablet,2,692.61,2025-05-10,completed,South Josh,UK,1385.22
ORD-04671,Josephine Matthews,claytonconor@example.org,Mouse,5,370.38,2025-10-07,completed,Alanton,UK,1851.9
ORD-04672,Henry Carter,chandlerphilip@example.net,Monitor,2,432.94,2025-05-01,completed,East Ellieville,UK,865.88
ORD-04673,Beverley Edwards-Dixon,kennethwalker@example.com,Mouse,5,637.84,2025-06-20,cancelled,East Cheryl,UK,3189.2000000000003
ORD-04674,Mr Arthur Jackson,ncross@example.org,Webcam,3,672.17,2025-08-07,pending,Port Dean,UK,2016.5099999999998
ORD-04675,Gemma Webster,xwhite@example.net,Phone,4,320.57,2025-09-29,completed,New Gailshire,UK,1282.28
ORD-04676,Antony Mahmood,vburns@example.net,Charger,3,697.39,2025-06-02,completed,Bartonton,UK,2092.17
ORD-04677,Sean Wall,pricerussell@example.org,Phone,1,627.48,2025-11-22,refunded,Lake Russellton,UK,627.48
ORD-04678,Miss Sophie Harper,aimeehurst@example.net,Laptop,4,226.74,2026-03-03,completed,Louisestad,UK,906.96
ORD-04679,Mathew Smith-Williams,lgray@example.org,Keyboard,4,460.46,2025-07-27,pending,East Barbara,UK,1841.84
ORD-04680,Frederick Barker,annhutchinson@example.org,Charger,2,657.87,2025-09-14,pending,Arnoldville,UK,1315.74
ORD-04681,Kieran Naylor,lewis10@example.org,Laptop,3,383.53,2025-04-30,pending,Chapmanberg,UK,1150.59
ORD-04682,Vanessa Turner,csheppard@example.net,Monitor,3,593.82,2025-07-07,cancelled,Port Marcus,UK,1781.46
ORD-04683,Mr Lawrence Wells,peterpatterson@example.net,Charger,1,17.15,2025-06-27,completed,Lake Vanessaborough,UK,17.15
ORD-04684,Keith Marshall,ewilkinson@example.com,Headphones,1,733.05,2025-05-25,pending,Millerville,UK,733.05
ORD-04685,Fiona Evans,hphillips@example.net,Mouse,5,871.22,2025-04-16,completed,Williamsmouth,UK,4356.1
ORD-04686,Hollie Faulkner,hughesamber@example.org,Phone,5,84.18,2025-06-07,completed,East Ericfort,UK,420.90000000000003
ORD-04687,Mr Terry Farrell,swalsh@example.org,Headphones,2,968.95,2025-10-13,completed,Tobybury,UK,1937.9
ORD-04688,Elliot Clayton-Palmer,agreen@example.org,Laptop,4,989.17,2026-04-03,completed,Taylorberg,UK,3956.68
ORD-04689,Bernard Rogers,russell45@example.org,Speaker,1,228.93,2025-06-21,completed,Port Leestad,UK,228.93
ORD-04690,Colin Taylor,joan25@example.net,Monitor,1,923.02,2025-05-06,completed,North Stanleyburgh,UK,923.02
ORD-04691,Mr Ryan Harvey,katherine45@example.org,Monitor,2,853.18,2025-08-25,completed,Jonesport,UK,1706.36
ORD-04692,William Riley,sheila97@example.org,Headphones,2,534.94,2025-12-02,completed,Nicholsonland,UK,1069.88
ORD-04693,Robert Wilson,pritchardrachel@example.org,Webcam,5,936.94,2025-07-15,completed,Paulmouth,UK,4684.700000000001
ORD-04694,Mr Timothy Shaw,clarelewis@example.org,Mouse,2,616.26,2026-03-16,completed,Port Wayne,UK,1232.52
ORD-04695,Hayley Hewitt,connorterence@example.org,Webcam,2,118.64,2025-08-06,completed,New Hugh,UK,237.28
ORD-04696,Colin Humphreys,xpatel@example.com,Headphones,1,599.06,2025-11-12,completed,Fisherchester,UK,599.06
ORD-04697,Danielle Jones,trevor75@example.net,Laptop,1,545.03,2026-01-14,pending,Robertsonberg,UK,545.03
